product_id,product_name,title,content_encoded,short_description,right_description,technical_sheet,categories
72,Zurada Mydło Dłoni,Bezzapachowe mydło w płynie,"Mydło HACCP przeznaczone do mycia rąk w miejscach wymagających wysokich standardów higieny. Nie zawiera dodatków kompozycji zapachowych ani barwników, dzięki czemu sprawdza się w zastosowaniach profesjonalnych. Sposób użycia: nanieść niewielką ilość na zwilżone dłonie, dokładnie rozprowadzić do powstania piany, a następnie obficie spłukać wodą. Produkt do użytku zewnętrznego, dostępny w opakowaniu 5 l.","Bezzapachowe mydło w płynie bez barwników, przeznaczone do higienicznego mycia rąk.","Właściwości: Doskonałe właściwości myjące. Delikatne dla skóry rąk, nie wysusza i nie wywołuje alergii. Zgodnie z wymaganiami HACCP nie zawiera kompozycji zapachowych oraz barwników. Szczególnie polecane w gastronomii i przemyśle spożywczym, ponieważ ogranicza ryzyko zatruć pokarmowych. Produkt przebadany dermatologicznie.",,"horeca-hotele, szkoly, firmy-sprzatajace, higiena-rak-firmy-sprzatajace, higiena-rak, higiena-rak-instytucje"
73,Zurada Chlor Piana,Pieniący płyn chlorowy,"Zurada Chlor Piana to pieniący płyn chlorowy przeznaczony do mycia i dezynfekcji twardych, zmywalnych powierzchni oraz urządzeń. Produkt sprawdza się w obszarach ogólnych, spożywczych, przemysłowych i medycznych, w tym w firmach sprzątających oraz obiektach użyteczności publicznej. Pieniąca formuła ułatwia aplikację na powierzchniach pionowych i wydłuża czas kontaktu preparatu z zabrudzeniem. Stosować zgodnie z zaleceniami producenta, unikając powierzchni wrażliwych na działanie chloru.",Pieniący płyn chlorowy do mycia i dezynfekcji powierzchni oraz urządzeń.,"Właściwości: Płyn do dezynfekcji powierzchni mających i niemających kontaktu z żywnością, przedmiotów, urządzeń i ciągów technologicznych w zakładach przemysłu kosmetycznego i farmaceutycznego. Do stosowania w salonach odnowy biologicznej, zakładach fryzjersko-kosmetycznych, obiektach użyteczności publicznej, obszarze spożywczym, placówkach służby zdrowia i instytucjach opieki długoterminowej. Produkt wykazuje działanie bakteriobójcze, grzybobójcze, wirusobójcze (w tym wobec wirusów otoczkowych, MERS-CoV, HBV, HCV, HIV), bójcze wobec spor Clostridium difficile w obszarze ogólnym oraz działanie bakteriobójcze, drożdżakobójcze, wirusobójcze (w tym wobec wirusów otoczkowych, MERS-CoV, HBV, HCV, HIV), bójcze wobec spor Clostridium difficile w obszarze medycznym.",,"horeca-hotele, szkoly, firmy-sprzatajace, przemysl-farmaceutyczny, przemysl-kosmetyczny, dezynfekcja-powierzchni-i-urzadzen-instytucje, dezynfekcja-powierzchni-i-urzadzen-firmy-sprzatajace, dezynfekcja-powierzchni-i-urzadzen"
74,Zurada Tkaninex,Szampon do prania tapicerki,"Skoncentrowany szampon do ręcznego, pianowego czyszczenia dywanów, wykładzin i tapicerki tekstylnej. Skutecznie usuwa zabrudzenia z dywaników, foteli samochodowych, mebli tapicerowanych, wersalek i kanap. Nie stosować do tapicerki skórzanej. Zalecane dozowanie: 50-200 ml na 1 l ciepłej wody, a przed pierwszym użyciem warto sprawdzić trwałość kolorów w niewidocznym miejscu.","Skoncentrowany szampon do prania wykładzin, dywanów i tapicerek tekstylnych.",Właściwości: Wydajny koncentrat. Doskonale usuwa brud i plamy z głębszych warstw tkanin. Dzięki zawartości impregnujących polimerów zabezpiecza czyszczoną powierzchnię i spowalnia ponowne osadzanie się brudu. Pielęgnuje i ożywia kolory czyszczonych tekstyliów. Neutralizuje i pozostawia przyjemny zapach świeżego prania.,,"horeca-hotele, szkoly, firmy-sprzatajace, chemia-samochodowa, tapicerka, mycie-tapicerek-firmy-sprzatajace, mycie-tapicerek, mycie-tapicerek-instytucje"
75,Zurada Tkanin Plus,Koncentrat do prania tapicerki Gastro,"Zurada Tkanin Plus to koncentrat przeznaczony do prania i czyszczenia tapicerek tekstylnych, dywanów, wykładzin, foteli samochodowych oraz mebli tapicerowanych. Preparat stosować po rozcieńczeniu zgodnie z zaleceniami producenta, nanosząc roztwór roboczy równomiernie na czyszczoną powierzchnię. Po krótkim czasie działania powierzchnię należy przetrzeć gąbką lub przeszorować szczotką, a nadmiar wilgoci odessać odkurzaczem piorącym albo osuszyć jasną, niefarbującą ściereczką. Nie stosować do tapicerki skórzanej; przed pierwszym użyciem zaleca się sprawdzić trwałość kolorów w niewidocznym miejscu.","Koncentrat do prania i czyszczenia tapicerek tekstylnych, dywanów oraz wykładzin.",Właściwości: Gotowy do użycia. Usuwa codzienne zabrudzenia. Przenika w głąb czyszczonych powierzchni i skutecznie usuwa brud oraz plamy. Przywraca czyszczonym powierzchniom ich pierwotny kolor. Spowalnia ponowne osadzanie się brudu. Neutralizuje i pozostawia przyjemny zapach.,,"horeca-hotele, szkoly, firmy-sprzatajace, mycie-tapicerek-firmy-sprzatajace, mycie-tapicerek, mycie-tapicerek-instytucje"
76,Zurada PiankoMax,Pianka do prania tapicerki,"Zurada PiankoMax to pianka przeznaczona do prania i odświeżania tapicerek tekstylnych, dywanów, wykładzin oraz foteli samochodowych. Skutecznie pomaga usuwać zabrudzenia z powierzchni materiałowych, ułatwiając ich czyszczenie i poprawiając wygląd tkanin. Przed pierwszym użyciem należy sprawdzić trwałość kolorów w niewidocznym miejscu. Nie stosować do tapicerki skórzanej.","Pianka do czyszczenia i prania tapicerki meblowej, samochodowej, dywanów oraz wykładzin.",Właściwości: Wydajny koncentrat. Doskonale usuwa brud i plamy z głębszych warstw tkanin. Dzięki zawartości impregnujących polimerów zabezpiecza czyszczoną powierzchnię i spowalnia ponowne osadzanie się brudu. Pielęgnuje i ożywia kolory czyszczonych tekstyliów. Neutralizuje i pozostawia przyjemny zapach świeżego prania.,,"horeca-hotele, szkoly, firmy-sprzatajace, chemia-samochodowa, tapicerka, mycie-tapicerek-firmy-sprzatajace, mycie-tapicerek, mycie-tapicerek-instytucje"
77,Zurada Winogronowa Piana,Neutralna piana samochodowa,"Zurada Winogronowa Piana to neutralna aktywna piana przeznaczona do zewnętrznego mycia samochodów i elementów karoserii. Może być stosowana z lancą pianową, pianownicą, w myjkach ciśnieniowych oraz przy myciu ręcznym. Skutecznie pomaga usuwać bieżące zabrudzenia drogowe, a neutralny odczyn sprawia, że jest odpowiednia do regularnej pielęgnacji lakieru, wosków i powłok ochronnych. Przed użyciem należy dobrać rozcieńczenie do stopnia zabrudzenia i zapoznać się z zaleceniami producenta oraz kartą charakterystyki.",Neutralna aktywna piana o zapachu winogron do zewnętrznego mycia samochodów.,"Właściwości: Idealna do mycia pojazdów oraz części samochodowych. Doskonale usuwa brud, kurz i inne zabrudzenia drogowe. Podwójna skuteczność działania, dzięki dwufazowej formie.",,"mycie-samochodow-na-zewnatrz, chemia-samochodowa"
78,Zurada Meble Blask,Preparat do pielęgnacji mebli,"Preparat do ręcznego czyszczenia i pielęgnacji powierzchni drewnianych, drewnopodobnych oraz laminowanych. Sprawdza się na meblach, stołach, krzesłach, drzwiach i poręczach, także na drewnie lakierowanym. Przed użyciem wstrząsnąć opakowaniem, a następnie nanieść środek bezpośrednio na powierzchnię lub na miękką, czystą ściereczkę i przetrzeć do uzyskania pożądanego efektu. Przed pierwszym użyciem zaleca się wykonanie próby w niewidocznym miejscu oraz zapoznanie się z kartą charakterystyki produktu.","Preparat do czyszczenia i pielęgnacji powierzchni drewnianych, drewnopodobnych i laminowanych.","Właściwości: Gotowy do użycia. Dzięki specjalnej recepturze wzbogaconej o olejową emulsję ochronną oraz woski, wszechstronnie czyści i pielęgnuje drewniane powierzchnie, przedłużając ich żywotność. Nabłyszcza i pogłębia naturalny kolor. Chroni powierzchnię przez ponownym zabrudzeniem. Pozostawia świeży, przyjemny zapach.",,"horeca-hotele, szkoly, firmy-sprzatajace, czyszczenie-i-pielegnacja-mebli-firmy-sprzatajace, czyszczenie-i-pielegnacja-mebli, czyszczenie-i-pielegnacja-mebli-instytucje"
79,Zurada Biel Moc,Żel wybielający do sanitariatów,"Żel do ręcznego mycia i wybielania sanitariatów oraz powierzchni odpornych na działanie środków wybielających. Nadaje się do toalet, pisuarów, wanien, brodzików, kabin prysznicowych, umywalek, podłóg i schodów. Preparat należy nanieść na czyszczoną powierzchnię, odczekać około 15 minut, a następnie spłukać dużą ilością wody. Nie stosować na aluminium ani na powierzchniach nieodpornych na wybielanie; przed użyciem zaleca się wykonanie próby w niewidocznym miejscu.","Żel do czyszczenia i wybielania toalet, umywalek, sanitariatów i podłóg.","Gęsty, chlorowy żel do mycia i wybielania: toalet, pisuarów wanien, brodzików, kabin prysznicowych, umywalek, podłóg oraz armatury łazienkowej. Właściwości: Zagęszczony preparat czyszcząco - wybielający do toalet, pisuarów, wanien, brodzików.",,"horeca-hotele, szkoly, firmy-sprzatajace, higiena-sanitariatow-instytucje, higiena-sanitariatow-firmy-sprzatajace, higiena-toalet-instytucje, higiena-toalet-firmy-sprzatajace, higiena-sanitariatow-catering, higiena-toalet"
80,Zurada Kamień Gastro,Żel do mycia toalet Gastro,"Zagęszczony preparat czyszczący do ręcznego mycia toalet, pisuarów oraz wybranych powierzchni ceramicznych. Skutecznie usuwa uporczywy kamień i rdzę, zapewniając dokładne czyszczenie sanitariatów. Nie stosować na aluminium, stali, żeliwie, powierzchniach nieodpornych na kwasy ani na armaturze łazienkowej. Przed użyciem zaleca się wykonać próbę w niewidocznym miejscu oraz spłukać powierzchnię dużą ilością wody po zakończeniu czyszczenia.",Zagęszczony preparat do mycia toalet. Usuwa silny kamień i rdzę.,"Zagęszczony preparat czyszczący do mycia toalet, pisuarów oraz ceramicznych urządzeń sanitarnych. Usuwa najmocniej przywarty kilku letni kamień i rdzawe zacieki. Właściwości: Zagęszczony preparat odkamieniający do mycia: toalet, pisuarów, wanien, brodzików. Usuwa najbardziej przywarty, nawet kilkuletni kamień i rdzę. Preparat do stosowania okresowego.","skoncentrowany żel do codziennego czyszczenia i odkamieniania toalet. Skutecznie usuwa: rdzę, osady wodne, wapienne i mydlane. Doskonały do bieżącego utrzymania czystości w sanitariatach. Bezpieczny dla czyszczonych powierzchni, nie pozostawia smug. Ma przyjemny zapach, a kompozycja zapachowa jest zgodna ze standardami IFRA. Zawiera składniki m.in. pochodzenia roślinnego w tym certyfikowany olej palmowy zgodny z RSPO.","horeca-hotele, szkoly, firmy-sprzatajace, higiena-sanitariatow-instytucje, higiena-sanitariatow-firmy-sprzatajace, higiena-toalet-instytucje, higiena-toalet-firmy-sprzatajace, higiena-sanitariatow-catering, higiena-toalet"
81,Zurada Auto Piana,Dwufazowa aktywna piana,"Zurada Auto Piana to dwufazowa aktywna piana przeznaczona do zewnętrznego mycia samochodów osobowych. Tworzy gęstą warstwę, która pomaga odspajać brud drogowy, osady i typowe zanieczyszczenia z karoserii oraz elementów zewnętrznych. Produkt sprawdza się przy użyciu lancy spieniającej, pianownicy oraz w myjniach samochodowych. Po naniesieniu należy pozostawić pianę na krótki czas, nie dopuszczając do zaschnięcia, a następnie dokładnie spłukać wodą pod ciśnieniem.","Dwufazowa aktywna piana do zewnętrznego mycia aut, skutecznie odspajająca brud drogowy.","Właściwości: Efekt bardzo mocnego spieniania. Efektywny system odklejania brudu. Doskonałe działanie w zimnej i ciepłej wodzie, w każdej temperaturze otoczenia. Szerokie spektrum działania. Synergiczny system usuwający letnie i zimowe zabrudzenia. Skutecznie usuwa brud drogowy, kurz, smugi, smary, oleje, pyłki, owady, błoto, ziemię, piasek oraz sól drogową. Zapach owocowy.",,"mycie-samochodow-na-zewnatrz, chemia-samochodowa"
82,Zurada Toaleta Żel,Żel do mycia toalet Eco,"Ekologiczny żel do mycia toalet i innych powierzchni sanitarnych, który skutecznie czyści oraz usuwa kamień. Sprawdza się przy muszlach klozetowych, pisuarach, umywalkach, kabinach prysznicowych, wannach i armaturze łazienkowej. Formuła nie zawiera fosforanów, SLS ani kwasu dodecylobenzenosulfonowego. Butelka nadaje się do ponownego napełnienia, a wszystkie elementy opakowania można poddać recyklingowi.","Ekologiczny, skoncentrowany żel do czyszczenia i odkamieniania toalet oraz sanitariatów.","Właściwości: Skutecznie usuwa: rdzę, osady wodne, wapienne i mydlane. Doskonały do bieżącego utrzymania czystości w sanitariatach. Bezpieczny dla czyszczonych powierzchni, nie pozostawia smug. Ma przyjemny zapach, a kompozycja zapachowa jest zgodna ze standardami IFRA. Zawiera składniki m.in. pochodzenia roślinnego w tym certyfikowany olej palmowy zgodny z RSPO.","skoncentrowany żel do codziennego czyszczenia i odkamieniania toalet. Skutecznie usuwa: rdzę, osady wodne, wapienne i mydlane. Doskonały do bieżącego utrzymania czystości w sanitariatach. Bezpieczny dla czyszczonych powierzchni, nie pozostawia smug. Ma przyjemny zapach, a kompozycja zapachowa jest zgodna ze standardami IFRA. Zawiera składniki m.in. pochodzenia roślinnego w tym certyfikowany olej palmowy zgodny z RSPO.","ekologiczne-produkty-eu-ecolabel, higiena-sanitariatow"
83,Zurada Car Piana,Aktywna piana do auta,"Zurada Car Piana to wysokoaktywna, lekko zasadowa piana do mycia samochodów osobowych, pojazdów ciężarowych, plandek oraz maszyn budowlanych i rolniczych. Skutecznie usuwa nawet trudne zabrudzenia, a przy tym zapewnia średnią pianę i świeży zapach pomelo z cytrusami. Nowa ulepszona receptura ma obniżony odczyn do pH 12, co zwiększa bezpieczeństwo stosowania przy zachowaniu bardzo dobrej siły mycia. Produkt nadaje się do mycia ręcznego i mechanicznego, myjek ciśnieniowych, lanc spieniających oraz myjni tunelowych i portalowych.","Wysokoaktywna piana zasadowa do mycia samochodów, ciężarówek i maszyn budowlanych.","Właściwości: Efekt średniego spieniania. Efektywny system odklejania brudu. Doskonałe działanie w zimnej i ciepłej wodzie, w każdej temperaturze otoczenia. Szerokie spektrum działania. Synergiczny system usuwający letnie i zimowe zabrudzenia. Skutecznie usuwa brud drogowy, kurz, smugi, smary, oleje, pyłki, owady, błoto, ziemię, piasek oraz sól drogową. Zapach pomelo i cytrusów.",,"mycie-samochodow-na-zewnatrz, chemia-samochodowa"
84,Zurada Truck Piana,Aktywna piana zasadowa,"Zurada Truck Piana to zasadowa aktywna piana przeznaczona do zewnętrznego mycia pojazdów. Skutecznie usuwa zabrudzenia drogowe, osady eksploatacyjne oraz tłuste naloty z karoserii, plandek i elementów nadwozia. Produkt należy nanieść na mytą powierzchnię, pozostawić na krótki czas działania, a następnie dokładnie spłukać wodą pod ciśnieniem. Nie dopuszczać do wyschnięcia piany na powierzchni i unikać stosowania na rozgrzanym lakierze.",Zasadowa aktywna piana do zewnętrznego mycia samochodów ciężarowych i osobowych.,"Właściwości: Preparat przeznaczony do ręcznego mycia samochodów. Zastosowany w produkcie wosk wydobywa głębię koloru i nadaje lakierowi połysk. Nadaje się do każdego typu karoserii, delikatnie pielęgnuje lakier.",,"mycie-samochodow-na-zewnatrz, chemia-samochodowa"
85,Zurada Woskowy Blask,Szampon samochodowy z woskiem,"Zurada Woskowy Blask to szampon samochodowy z woskiem przeznaczony do ręcznego mycia zewnętrznych powierzchni pojazdów. Skutecznie usuwa typowe zabrudzenia drogowe, jednocześnie wspomagając pielęgnację lakieru i pozostawiając woskowy połysk. Preparat należy rozcieńczyć z wodą zgodnie z zaleceniami producenta, nanieść gąbką lub rękawicą, a następnie spłukać czystą wodą. Nie stosować bezpośrednio na słońcu ani na gorącej powierzchni.","Szampon samochodowy z woskiem do ręcznego mycia, pielęgnacji i nabłyszczania karoserii.","Właściwości: Usuwa kurz, odciski palców, ślady po twardej wodzie oraz odświeża wygląd czyszczonej powierzchni. Łatwa aplikacja, umożliwia szybkie osiągnięcie pożądanego efektu na czyszczonych powierzchniach. Produkt może być stosowany na różnych zewnętrznych i wewnętrznych powierzchniach samochodowych, w tym na lakierze, tworzywach sztucznych i elementach winylowych.","gotowy do użycia preparat w formie pianki do czyszczenia powierzchni ponadpodłogowych. Doskonały do codziennego utrzymania czystości. Można regularnie stosować bez obawy uszkodzenia powierzchni. Pozostawia lśniące powierzchnie bez smug. Nie pozostawia tłustej powłoki. Bezpieczny dla skóry rąk. Ma przyjemny zapach, a kompozycja zapachowa jest zgodna ze standardami IFRA. Zawiera składniki m.in. pochodzenia roślinnego w tym certyfikowany olej palmowy zgodny z RSPO.","ochrona-osuszanie-i-nablyszczanie-pojazdow, chemia-samochodowa"
